Industry Name,Number of firms,Annual Average Revenue growth - Last 5 years,Pre-tax Operating Margin (Unadjusted),After-tax ROC,Average effective tax rate,Unlevered Beta,Equity (Levered) Beta,Cost of equity,Std deviation in stock prices,Pre-tax cost of debt,Market Debt/Capital,Cost of capital,Sales/Capital,EV/Sales,EV/EBITDA,EV/EBIT,Price/Book,Trailing PE,Non-cash WC as % of Revenues,Cap Ex as % of Revenues,Net Cap Ex as % of Revenues,Reinvestment Rate,ROE,Dividend Payout Ratio,Equity Reinvestment Rate,Pre-tax Operating Margin (Lease & R&D adjusted)
R.E.I.T.,192,0.07056878788,0.2448459776072924,0.030943075263370073,0.03502494522018959,0.5944283083931003,0.947227237,0.0868149393621,0.320770821,0.0553,0.45500220616438203,0.06618516692498519,0.14175359905867305,10.830765392411573,20.33178362353982,43.92180303887089,2.005629185642519,51.7842795,1.2938522711502523,0.029696867217088883,-0.14198715050017852,-0.6581426158989507,0.047340170324202686,2.03798541808363,2.03798541808363,0.22229031072473096
Real Estate (Development),15,0.151,0.14741909792198638,0.03734709120429483,0.1826940517471326,0.6150110038893978,1.02618833,0.090233954689,0.49682192,0.057800000000000004,0.5208652046108243,0.0658137340369494,0.28405101940074207,3.958248083561817,14.935370005087758,27.384816277187706,1.1412158224225333,40.49470653,0.030247300573384317,0.020967475037198677,-0.06168253720540396,-1.0603866958563923,0.06342371782701332,0.0006501046214879232,0.0006501046214879569,0.13484155926361419
Real Estate (General/Diversified),11,0.143496,0.11065093708165998,0.03973051125363468,0.14280428363041234,0.7367049503976224,0.864194343,0.0832196150519,0.26527845,0.0508,0.2954722215526159,0.06988802215691625,0.3737527636213412,4.097515446787149,14.224590455661255,31.136453335955135,0.9479464548396587,17.88432292,2.1197172021419006,0.021623995983935742,0.013348393574297183,1.0821106152319355,0.04313063815569663,0.5577504066930049,0.5577504066930049,0.11242361746987951
Real Estate (Operations & Services),60,0.045311153849999994,0.01393407366548548,0.028763124525455864,0.18819227728766463,0.9516898093790228,1.075216812,0.09235688795960001,0.565339353,0.057800000000000004,0.223516479710678,0.0814030408812946,2.3061889572841,1.5307462963673806,20.833733868250523,90.18798277082739,2.8493760079491484,63.94075126,0.12366082312918376,0.016275392938852926,0.018320039500273166,3.6429856021044453,-0.01905926688079955,0.03039534048,0.030395340480000033,0.014608008482760783
Recreation,50,0.0877137931,0.0903615757144022,0.07946131550975259,0.2198994417229918,0.9335936700245824,1.327897225,0.1032979498425,0.53062303,0.057800000000000004,0.3943031040564273,0.07966028713778324,1.293679154403314,1.9894583442029383,10.668698265051631,25.201245830142568,3.0985357561435602,33.91159809,0.16986987891583769,0.06780151813226594,0.023924166811692786,0.14852085535701345,0.017487855284722388,3.2895854718588247,3.2895854718588247,0.07396940064734013
Reinsurance,1,0.0966,0.05513646962007955,0.09890324421774312,0.20130576713819368,0.5778829574543252,0.537329871,0.06906638341429999,0.198658127,0.0508,0.2678036348779579,0.06077347337692594,2.238247886300918,0.6410632300096009,11.047014913731978,11.58721489809192,1.2543995720780958,19.35433287,0.04110090065377406,0,-0.001979609564303022,0.5108018008533212,0.09016495101079003,0.312242090784044,0.31224209078404397,0.05532504882732135
Restaurant/Dining,62,0.08597307691999999,0.15960254602877869,0.20394892204796075,0.20465304109413093,0.8749739210888298,1.009040065,0.0894914348145,0.415043245,0.0553,0.18789372628014492,0.08046944795451591,1.655671489755043,4.469184534191943,18.667676815197808,32.10677664883862,NA,56.60443767,-0.00394809126743371,0.06274623878463635,0.04146306550972133,0.387192687801366,NA,0.5512272884125671,0.5512272884125671,0.13959270726915785
Retail (Automotive),29,0.103217619,0.06013251795404904,0.12115010427606814,0.2257835935470156,0.9917642043796703,1.353074414,0.1043881221262,0.473945116,0.057800000000000004,0.33510223813957135,0.08393411078987388,2.4663966081903905,1.222045850009327,14.419927914163718,21.681945615914966,7.777014645233271,123.0704727,0.12188531804157499,0.020009321980419263,0.02493638465561772,0.8289858427080858,0.35699248801731837,0.05961556234279155,0.05961556234279153,0.05586664024484593
Retail (Building Supply),13,0.05149083333,0.12124630894860067,0.3628459653896072,0.23817452639636,1.574546568160133,1.792774397,0.1234271313901,0.521259821,0.057800000000000004,0.16797788462082947,0.10997594425268678,3.5706348388844233,2.5168840644209354,15.746684126619444,20.752329820525382,NA,42.96360355,0.08352757120989122,0.02420334999180278,0.0715703846430157,0.7168921587957251,NA,0.53225823359673,0.53225823359673,0.11977489830842546
Retail (Distributors),66,0.07073414634,0.10559724307801825,0.17536861677582882,0.24372011263235407,0.9254645175303127,1.117155906,0.0941728507298,0.438886042,0.0553,0.23820734397611792,0.08161983567420442,1.880634510325728,1.8141684070556663,12.874163371741568,15.744115641148806,4.303197415415965,51.90215662,0.17020865900643473,0.05835726344340757,0.07671691227770815,1.0195443860624036,0.21635698612262233,0.3121855201758274,0.31218552017582746,0.10791543860104447
Retail (General),24,0.1439742105,0.06201301531080719,0.11983290770437496,0.19835937513442456,1.0255755386066459,1.061771934,0.0917747247422,0.466898824,0.057800000000000004,0.08027535408126109,0.0878874128172323,3.5951299451019962,2.050871333564441,18.20902196898702,34.66223707061496,8.428688099762482,25.79221081,0.0069049320335358285,0.057537256815085584,0.021600848026036377,0.4641145450266851,0.25368084600002294,0.14172819017903793,0.14172819017903793,0.059976342513351315
Retail (Grocery and Food),17,0.09281,0.033325604942954244,0.09247376187945984,0.21096293504573324,0.4663235292503023,0.579407306,0.0708883363498,0.271282461,0.0508,0.343215525192746,0.059634870269306986,4.893097606432322,0.494972467929007,7.73939838475208,16.88568810033508,3.497688639613604,21.11570182,-0.001995689640997077,0.02743874200075055,0.0025903700967199864,0.14685770979269633,0.21090257168217028,0.236694556868387,0.23669455686838703,0.024582375791246495
Retail (REITs),28,0.07910038462,0.38879345924804937,0.04999389101400612,0.03203294562858256,0.6859427120656839,0.94758859,0.086830585947,0.235572061,0.0508,0.35390072696862224,0.06958479615474976,0.13573524804042503,12.21753601147776,17.4419383365469,32.77459286785557,2.015499883545752,72.23515241,-0.0547072581120654,0.04290017884868615,-0.26575609756097557,-0.748802126384674,0.07340315755134588,1.4364006576861084,1.4364006576861084,0.37279033104695275
Retail (Special Lines),98,0.06785274194,0.05097611201807646,0.1767838502882247,0.23366272749859898,1.0592547675648005,1.223962594,0.0987975803202,0.569960812,0.057800000000000004,0.22440271815045107,0.08635499258148166,3.677187121640216,1.0697959500151255,9.895888372898733,19.988363782118277,5.871263425781446,24.48494405,0.04947974434029326,0.024350612794780534,0.007260282299794612,0.2384246819225872,0.10134724746541818,0.8642616405994955,0.8642616405994955,0.053157658105189375
Rubber& Tires,3,0.027549999999999998,0.040436780162376486,0.057556753506032426,#DIV/0!,0.1780746040367293,0.645345391,0.0737434554303,0.720368676,0.0641,0.7947160233881684,0.05334432260421555,1.5003253061530804,0.6157089238886442,5.677884532107041,14.149107124847289,0.5261558731123949,#DIV/0!,0.1283259382801519,0.06057649946503871,0.0064504793672771525,0.16171849409183106,-0.06413687820932215,#DIV/0!,#DIV/0!,0.04256184664967378
Semiconductor,63,0.05131886364,0.2971116134346505,0.21144652173406386,0.14190702210640413,1.4601551161065303,1.485871504,0.1101382361232,0.560486072,0.057800000000000004,0.03747861955904781,0.10763510523051874,1.1023163547709465,14.645136031617927,34.47976073847495,48.853838409004744,11.12123958640339,54.21845143,0.203450318876862,0.1325155150629162,0.11600239559724274,0.5930815713362112,0.19084697104786927,0.32634631628070393,0.3263463162807039,0.3144019419558283
Semiconductor Equip,30,0.116725,0.2406234259235884,0.24197449544323665,0.12586026384945445,1.4745155675062604,1.484975954,0.11009945880819999,0.510930714,0.057800000000000004,0.07557801091410334,0.10505466748188336,1.6833471274291145,5.069166449025872,17.733051139589943,20.926140364357934,6.970205981851539,71.34768494,0.32724535175360886,0.04650401510953067,0.021214202221508948,0.04667986081335397,0.31784500493054746,0.20804682750970707,0.20804682750970704,0.24840614231914826
Shipbuilding & Marine,8,-0.042679999999999996,0.13739293792172794,0.13232356550929528,0.2060037192913771,0.5248238080556044,0.57844977,0.070846875041,0.451893002,0.057800000000000004,0.1604635798786198,0.06643462803644606,0.9375867084126069,1.7491091978050035,7.7139416157820575,11.585715174691481,1.605174159213743,12.7685681,0.10341773076541534,0.10180449326206187,0.04677173514901479,0.4417924406546218,0.11718743679126227,0.15050901924356352,0.15050901924356352,0.1497942355390159
Shoe,12,0.0990625,0.12820574035012822,0.2912089771267716,0.16763413851482192,1.4086385456424702,1.424207891,0.1074682016803,0.517524117,0.057800000000000004,0.09294187987435525,0.10150893548196988,2.5356270056745536,2.4017041674975634,14.770185001070939,18.457142037087245,6.741298105170388,17.57809169,0.19568711187756468,0.007944000831364928,-0.00794574220384732,-0.08230189069000453,0.31672211045805776,0.32504532056515784,0.3250453205651578,0.1301559408326569
Software (Entertainment),81,0.2806917647,0.32367209422672144,0.2529435269270178,0.15053173892351865,1.1833988427238291,1.182782103,0.0970144650599,0.66628958,0.0641,0.024296047356735302,0.09582542949919137,1.3970196738508474,7.345462856049665,18.27402621276981,22.459003609744194,7.7104509035941335,68.17906807,0.04974142540696422,0.15069195860015666,0.1138596997532106,0.47974527461100563,0.3345642404399427,0.059483802001344954,0.059483802001344954,0.33505217703126305
Software (Internet),29,0.1972083333,0.01311510803818907,0.029315361747272173,0.12622972608967076,1.5986239005097629,1.687026441,0.11884824489529999,0.556166978,0.057800000000000004,0.10348217224030058,0.11103552251320417,1.2317197291379707,7.589087565794395,28.08006683746375,NA,8.719427821180213,50.6412608,0.10195017636271114,0.04286864312115726,0.024250902453430468,3.764390677507587,-0.03085095614661618,0.00013770325,0.0001377032499999542,0.042337843902451065
Software (System & Application),333,0.1555315493,0.28631658213930083,0.2685477285289906,0.17372113877129391,1.2190339285497593,1.241760834,0.0995682441122,0.636284864,0.057800000000000004,0.04667109757935985,0.09694447695549925,1.7141776006664302,11.543734848591981,27.978212114920282,37.850738061107265,10.733765678170464,203.7719298,0.10581055834537492,0.11958977395044544,0.21011597941116059,0.93539436133576,0.27664221670097855,0.23176224004903084,0.2317622400490309,0.30049989034140007
Steel,27,0.06051583333,0.07605822887692532,0.12494672128873931,0.1866940765884209,0.9639390334814825,1.05977921,0.09168843979300001,0.467902736,0.057800000000000004,0.2056982038589905,0.08174530955023396,1.855004733537124,0.887388116825059,7.517316862652473,11.566499852584055,1.4229678027129475,15.02257097,0.19146593285137128,0.075305799854803,0.049794273240634554,0.6084524552700056,0.10041297286139539,0.20943523814289522,0.20943523814289522,0.07647490666248957
Telecom (Wireless),11,0.2806725,0.20147395975539462,0.08305425936497644,0.24089288108515727,0.58526739373043,0.772539146,0.0792509450218,0.667326915,0.0641,0.32254087570054973,0.06919542841367643,0.5167546319134271,4.15150308898799,9.843701954698677,21.967971806851832,3.5080037399413166,13.3597627,0.09035207528852948,0.11373822804120673,-0.047718937847524664,0.06822127620077649,0.13417482253514232,0.3153366694762964,0.31533666947629646,0.18900872750163605
Telecom. Equipment,61,0.025522291670000002,0.17490719670287783,0.2177054718093945,0.10244037219902397,0.9483963215929979,0.999614648,0.08908331425839999,0.560934426,0.057800000000000004,0.11350800707772311,0.0838922168998698,2.669183642701123,5.479900052960705,21.766350676481835,29.902931442066308,6.911004688868769,46.05597165,0.24911288660028066,0.029582183569742293,0.26114498331874886,1.5162671716874174,0.1503452787522845,0.6691295820704013,0.6691295820704013,0.1841453647965715
Telecom. Services,32,0.105799,0.20346195325377506,0.1168586516115778,0.28301670118193933,0.5150726409519035,0.886038614,0.0841654719862,0.637091179,0.057800000000000004,0.5004169769643724,0.06374071688149177,0.5922678617812643,2.563505864854464,6.618966238101931,12.281153635423223,1.6220825706185245,25.51708033,-0.02619425804434495,0.14643746938324614,0.0016218816990425423,0.038956674413500404,0.07746513753344163,1.178420807376031,1.178420807376031,0.20646024162442983
Tobacco,12,-0.0051542857099999995,0.4104696070690012,0.5789921248582272,0.22089489521036715,0.8250398443426944,0.979968253,0.08823262535490001,0.683432507,0.0641,0.21850684001661214,0.07945790953602982,1.7295163968284217,5.537373974975528,12.351530214414623,13.422569017122045,NA,15.28964314,0.15221849660983588,0.02730416469399122,-0.006025102637536636,-0.013103944020907228,NA,0.744767515253524,0.744767515253524,0.41216607778207126
Transportation,21,0.08572428571,0.06834441308516317,0.1089542373441166,0.19644394413311603,0.8323467894508807,1.026899078,0.09026473007739999,0.516753402,0.057800000000000004,0.27905061935740655,0.07717314559231597,1.9438034247568625,1.5760401872467884,11.794225725241436,21.82202147496412,4.8854504792465905,24.83280336,0.07072219497785746,0.05613036869425785,0.03471645534761659,1.0095105897567116,0.1732466371886561,0.5978316333615453,0.5978316333615453,0.06830592734504456
Transportation (Railroads),4,0.0223,0.38313530147727365,0.15062156493399784,0.23259321829371304,0.8268042765704411,0.991856107,0.08874736943309999,0.265599529,0.0508,0.2211382775666099,0.07754729739338449,0.47509810066637165,6.276096219003287,12.55883378642996,16.403978960543967,5.7917933026902615,19.92768709,0.01012760038233488,0.1988219112081627,0.09430927162096003,0.3189368237221375,0.31992256328814483,0.42724562146779754,0.42724562146779754,0.3825959685817086
Trucking,24,0.1022627778,0.0696834566171777,0.09299440516178187,0.24091420495127222,0.9646536256536747,1.104813204,0.0936384117332,0.321800942,0.0553,0.18643277958512136,0.08391344189113639,1.6281746952724945,1.8533738985390344,11.329962641638978,25.314404890062036,3.226670548989158,335.5151302,0.0704402986038363,0.14730258749801634,0.09085369367456267,1.6422339837953763,0.09323625722668266,0.23428414208931425,0.23428414208931425,0.07161627256450262
Utility (General),14,0.02362214286,0.23277003858979722,0.060541913857707054,0.10640099363124654,0.2501807366180015,0.393437747,0.0628358544451,0.182144764,0.0508,0.43837816797525603,0.05199219589015447,0.2937142289822406,5.238603373307601,13.43981735863711,22.708466614939166,1.8234183995388085,18.71716615,0.060863152512305625,0.464392812938704,0.30653922157705915,1.5320810969483256,0.10812006094726512,0.6322813722270325,0.6322813722270325,0.23068943676986509
Utility (Water),15,0.1164666667,0.3310642355108798,0.06959237321145335,0.16358856638156224,0.47321201737160523,0.678567197,0.07518195963009999,0.291677801,0.0508,0.36963856764413655,0.06147503718699213,0.23750271221398803,7.509319274948086,15.027217298270639,22.558596050932096,2.0547679174434674,23.13437709,0.10763973741455986,0.5587284748870998,0.4184202999074465,1.5664814339057058,0.15933623251563078,0.5782618108947731,0.37933536416241576,0.3306378575708055
Total Market,6062,0.09966282036000002,0.12082027487417142,0.08728270994558283,0.19324455633307253,0.8167518764285684,1.002779668,0.0892203596244,0.525326392,0.057800000000000004,0.2815127907823082,0.07630726667234705,0.8431269668834348,3.64615550043554,18.597580056961124,28.26574274666995,4.308601916726718,48.85612744,-0.21701985477065053,0.05875142977484411,0.04214832041393187,0.4772723193371768,0.15933623251563078,0.3793353641624157,0.37933536416241576,0.12264077943971394
Total Market (without financials),4935,0.10246298224008107,0.11934234745453784,0.15008472975146017,0.19335597694893408,0.9767930643706536,1.0857816776984806,0.09281434664434421,0.5739628547189463,0.057800000000000004,0.16170905004468053,0.08481551413740654,1.5606598104159137,2.987722286202415,15.831102273722884,24.411761199614997,5.0970317355598365,53.282762874549164,0.08252203941622305,0.06078159317458977,0.0434739032018408,0.5079011864198951,0.16407375407096406,0.39682647940453203,0.396826479404532,0.1213209947335242
