Industry Name,Number of firms,Annual Average Revenue growth - Last 5 years,Pre-tax Operating Margin (Unadjusted),After-tax ROC,Average effective tax rate,Unlevered Beta,Equity (Levered) Beta,Cost of equity,Std deviation in stock prices,Pre-tax cost of debt,Market Debt/Capital,Cost of capital,Sales/Capital,EV/Sales,EV/EBITDA,EV/EBIT,Price/Book,Trailing PE,Non-cash WC as % of Revenues,Cap Ex as % of Revenues,Net Cap Ex as % of Revenues,Reinvestment Rate,ROE,Dividend Payout Ratio,Equity Reinvestment Rate,Pre-tax Operating Margin (Lease & R&D adjusted)
Power,488,0.10553491271820457,0.13542991805419816,0.07777329056638789,0.20805972007633666,0.4470973992829686,0.7365451827825267,0.08601254621635997,0.25342379632553697,0.064355,0.49590794161286095,0.06719173285833159,0.6852687404907293,1.9842440306784832,8.710860032149972,14.11305426861972,1.3054398461869157,19.74645453790872,0.051321052580214285,0.16145031366596396,0.0978459970091638,0.9399752179719862,0.12425005928175509,0.6306400614403218,0.6306400614403218,0.13547671716176612
Precious Metals,853,0.39661279569892466,0.11716428482873283,0.09093109941714525,0.25659862660670973,1.0402350701665934,1.0916417105034693,0.10877423364327239,0.6015926072615447,0.067024,0.15542889273887203,0.09964733863823465,0.8076654779709082,2.388243444540734,8.812981190868676,18.8279381793466,1.6763220630025488,250.16739966900235,0.10876920780761577,0.1859310527286239,0.1127933403861452,1.560681789819639,0.043236320854281265,0.9830800612665044,0.9830800612665044,0.11750297486073452
Publishing & Newspapers,324,0.021356641221374026,0.06755366934098846,0.08380137544218207,0.1510460073303066,0.888119661393053,0.8946248623694311,0.09614545367788054,0.30651468123456876,0.064355,0.1870421256352493,0.0871515069410619,1.4638192187131276,1.3350774004036638,11.149755418406585,18.762274053118684,1.5791572059386556,151.60478716541692,0.09368642756794865,0.03317992472146954,0.0014372747150760389,0.12410318055865499,0.07706709737549311,0.41359921166168145,0.41359921166168145,0.06653069570962454
R.E.I.T.,659,0.09313607966457031,0.3147747366624331,0.03419004504110163,0.031473434098282925,0.518676720895122,0.8045890535754917,0.09037415833418902,0.19507213564220016,0.058543,0.4391650242389279,0.069885245287652,0.11833306407750671,11.736466940021847,20.989918696773227,35.178934935581324,1.5208705970932974,63.34198505876185,1.0816859107397565,0.06469433602206726,-0.05235482018456911,-0.15371841024421157,0.02360740857350486,3.0371936222786355,3.0371936222786355,0.29476744207796207
Real Estate (Development),884,0.10489185582822078,0.05008086776968071,0.020519444443367223,0.2936327237915764,0.41518460236100446,0.9838192893514592,0.10186281644742855,0.3226407984583051,0.064355,0.7133891845775145,0.06348069309822776,0.4813605407740626,1.6844769371768087,13.210589287216825,25.061544895916906,0.4749923270093885,85.61782512481719,1.9372904748389614,0.024175751924503067,0.0156418801478079,-2.4874862323222344,-0.03484020169433607,0.007953247477577668,0.00795324747757764,0.04982877978065471
Real Estate (General/Diversified),336,0.043873405797101465,0.15167474002655607,0.035054354887619446,0.2811506132640649,0.5402762120215623,0.9412697957463101,0.09913539390733848,0.25548788218587737,0.064355,0.5473580673539544,0.0711790368793089,0.2635230813358876,3.345216132295702,13.533672644677281,19.755324773603927,0.6763235915355317,82.37810039802746,1.1297095601126692,0.08625186294579883,0.08263981951953812,1.101716107166683,0.03972777403412024,0.5754716568717486,0.5754716568717486,0.15726657130404778
Real Estate (Operations & Services),748,0.0853380265654649,0.16934513350573346,0.03906588983308024,0.20979484449374175,0.5601396650240725,0.8751991180677632,0.09490026346814362,0.2896694113717817,0.064355,0.47132844724291256,0.072823262816387,0.25417193766136426,4.070480362190564,16.501271688502577,21.26265606980112,0.9182357349998902,66.29074531924107,0.19381853732242285,0.025089112611829608,0.023190835360523392,0.1355762381327822,-0.028154334130633382,0.006595846366837411,0.00659584636683741,0.17582372303902696
Recreation,326,0.06745337448559668,0.11257736658811479,0.11185676111013582,0.24549862040910803,0.9009533857969224,0.9948681136678436,0.10257104608610877,0.31551562219003826,0.064355,0.21268298134588468,0.09097754107068837,1.217049747767757,2.1605517731648627,11.793257016689152,19.324996402942176,3.0397868598630815,65.70636344576498,0.16351049819930016,0.06218833328725202,0.030626786553431828,0.4828574746721958,0.09452247803676629,0.48688895447622094,0.48688895447622094,0.10633930550184406
Reinsurance,34,0.08025758620689655,0.10234972842353285,0.23300411586091976,0.1710653074295285,1.0857693512076685,1.141023579620872,0.11193961145369791,0.23429812694853552,0.058543,0.21538998013834518,0.09724577182947802,2.61483968472586,0.7571375575209435,8.518185888789777,7.379860497167062,1.3386475086303302,13.49980534711361,-0.6973276816797296,0.0006738376188928387,0.018491228366908426,0.31393549854645547,0.18999090330907184,0.21042384692812818,0.2104238469281282,0.10227896161981584
Restaurant/Dining,394,0.036257622377622395,0.09505901095729707,0.1287733318373561,0.192004542456971,0.8469120945471883,0.9801535686910061,0.1016278437530935,0.29860207290824436,0.064355,0.21472117827075912,0.09012576064745531,1.7170453671868768,2.689154149655912,16.482868061831127,29.127158687564183,9.191184194179934,79.59438351118557,-0.015570926850960377,0.042112293334399024,0.01654178029422381,0.2483825751653092,0.24646866445962629,0.6404025280634015,0.6404025280634015,0.08689553242317735
Retail (Automotive),204,0.07397937931034479,0.04584363400371386,0.10481182756223022,0.22757761647084082,0.7151526523022773,0.9984182748699064,0.10279861141916101,0.3273261317518817,0.064355,0.38448853694962754,0.08175236352935422,2.9249830898771987,0.7630474626398553,11.188689690797085,16.606135028579907,3.2512101325430622,30.23868574486237,0.10706378902882019,0.019475688209471428,0.017281765587046718,0.8282777368984547,0.20769252360863635,0.26136084734296855,0.2613608473429685,0.0436712430670153
Retail (Building Supply),120,0.053912839506172844,0.10876679058825121,0.2434078621058677,0.243543717914554,0.9624856160601153,1.1069063250264495,0.10975269543419541,0.30071356129427346,0.064355,0.1864372227857414,0.09825093917256539,2.830654398471692,1.8618827532091615,12.924894242121775,17.009576813204827,19.811084981805248,33.618358654770894,0.08974502663749971,0.026357907198269647,0.008459289446716362,0.05879493485247277,0.8522817280375384,0.4731673198122778,0.4731673198122778,0.10736791491467855
Retail (Distributors),1028,0.1037008665749656,0.05219898471908759,0.08729577431256255,0.22076759899753468,0.6107295837787711,0.8024527976818081,0.09023722433140391,0.310820691469926,0.064355,0.36447404135218536,0.07486483537116838,1.9850579256746446,0.8312963718491309,11.837965793763221,15.17094325756826,1.6896602976560269,47.96349712077025,0.15950699645612898,0.027385728666768392,0.02785637218603638,0.7507573636319772,0.14332500695587785,0.36173027740438013,0.36173027740438013,0.05259131543797793
Retail (General),256,0.00962261538461539,0.04354224163527193,0.08347827970872808,0.1937942292977833,0.9930678407425075,1.0856124994038356,0.10838776121178587,0.2972838203067488,0.064355,0.1680989294267964,0.0982467819204331,2.1335725223471855,1.4828729592721792,15.611727952528396,34.18498849935147,4.781420312674802,65.25379490127541,-0.012451183702950721,0.04724451227655676,0.01900452171270064,0.7258827172270904,0.15077463621146756,0.2588761758041417,0.2588761758041417,0.045982485680762096
Retail (Grocery and Food),201,0.05332968354430376,0.039152682778807624,0.1088812105703706,0.23475115944607725,0.5519051683925645,0.705680360826839,0.08403411112900039,0.25255189468537254,0.064355,0.33371729426885527,0.07202903288653367,3.4246814204206175,0.6274825802759753,9.29261974663617,15.848493854891704,2.511722796665512,40.906368724614,-0.030261379667246235,0.02956309714105123,0.00988534737172546,0.3000843333618986,0.10054514265836897,0.5021504998959198,0.5021504998959198,0.039591001476449124
Retail (REITs),123,0.05323048543689318,0.48374162072210686,0.044961316107197745,0.044981924599759,0.6148047022774255,0.9472021176371492,0.09951565574054128,0.17432124177759648,0.058543,0.43600243609609307,0.07518857572027292,0.09823803799271287,12.063494268116482,18.137472907035068,22.997222452541262,1.1688862348470348,77.55700762936728,-0.07144270536301826,0.034648147310819416,-0.032494460963517484,-0.08525345732360949,0.03561672473232391,1.6515768649547715,1.6515768649547715,0.4749556436009854
Retail (Special Lines),639,0.05191495238095237,0.05042217907288426,0.11756426158826139,0.25216642740714357,0.980796728945327,1.0906405392648795,0.10871005856687878,0.3381580139068764,0.064355,0.21088688811216771,0.09591982267037186,2.6894797418402403,1.1241172369518075,11.714060757610003,21.0652365615444,3.5753490889594213,48.403695063803546,0.06132524578190501,0.022601381462110836,0.010176207106635242,0.22248105248757089,0.08228908811454388,0.7110192463684515,0.7110192463684515,0.05164689882435198
Rubber& Tires,89,0.05151014285714283,0.08779744381418667,0.08670171150271351,0.22925931428575888,0.8848772364010901,1.044744213088216,0.10576810405895466,0.2690211904339668,0.064355,0.29805660736281797,0.08856791593557688,1.1842357353944357,1.0282305738273885,6.937882618901526,11.448330027422394,1.2500330822119678,30.55131207043543,0.22165245192765948,0.06427069529051858,0.0407420115395582,0.7027237598756656,0.09015662424350955,0.36944271507301674,0.36944271507301674,0.0884005633660413
Semiconductor,647,0.05773729910714279,0.16322682653942908,0.114165502163095,0.12199186980792052,1.6672585627718395,1.6822579862201206,0.14663273691670975,0.3438195665674977,0.064355,0.07373440500180067,0.1393645579633603,0.7359665502599343,6.3251190470549785,20.981056455013007,37.44856548929744,5.04988517271824,110.9653407444195,0.16662104351990092,0.20552519176488987,0.11495413779205406,0.9343515564878387,0.12679960999111167,0.5089241654655245,0.5089241654655245,0.16739903396879177
Semiconductor Equip,367,0.08230695312500004,0.21824208267685807,0.23276660818443082,0.15580173596694383,1.965518756667748,1.9544533519177911,0.16408045985793043,0.3351128957237849,0.064355,0.05802381238635139,0.15734852868163274,1.1814497522995537,5.143673155108626,19.317946832775053,23.201206714872182,6.020479517171844,53.58613842117239,0.3106031314736264,0.10522991608042923,0.08208706213281063,0.6056721166917823,0.2629036594867058,0.28643463629818017,0.2864346362981802,0.22432131540380976
Shipbuilding & Marine,348,0.08735046762589929,0.17220230906567338,0.11145415365810689,0.13252980229125183,0.8631601762392301,0.9453479455543992,0.09939680331003699,0.29862899830307615,0.064355,0.3086512244938419,0.08355173302327903,0.7506357359214945,1.4812037419285917,6.117194368361085,8.44645920189936,0.9527523070472024,16.820605028707856,-0.0048828006332957315,0.10792273114460799,0.05447159926448501,0.1540889710328404,0.13643801936112443,0.9844363726578802,0.9844363726578802,0.17202742276129493
Shoe,85,-0.01577904761904762,0.09681051066273828,0.15682992610629745,0.18937093682463682,0.8721798577655788,0.8997075382086072,0.09647125319917171,0.31722109009264277,0.064355,0.11004901871848087,0.09114367684506283,1.87883565697323,2.2689859800308474,17.311594837188313,23.138673472383207,4.847626279455051,37.91823660764975,0.1999959955890515,0.0155448432405021,-0.004839285759461316,-0.16076892920930544,0.18728005326541663,0.409713367577831,0.40971336757783106,0.09682900806840694
Software (Entertainment),317,0.09019086419753085,0.24397492356226416,0.15958092016299497,0.16758546169524044,1.3553519753448988,1.356775411126699,0.1257693038532214,0.4382090246503033,0.064355,0.047797711791041766,0.12205499195264415,0.7038722223983201,5.604623076659677,17.539469415145657,22.713777633858786,5.1419967098307415,235.2071073525805,0.012379849093651437,0.10657483391064419,0.06939299789868697,0.4056523435520016,0.20902108693447324,0.027408126710642,0.027408126710641967,0.2539681337781789
Software (Internet),151,0.12337151515151513,-0.0007929462693840991,0.013073769344178877,0.19524857352132755,1.298774525993413,1.3617461374106075,0.12608792740801994,0.4698226412977677,0.064355,0.0997544457795296,0.11830432607700352,0.8787634525735459,6.014836641489651,20.43779506759383,NA,7.966227226370068,62.96786353390488,0.05207557992689165,0.059528224990848,0.03349517717879784,NA,-0.10004457144069427,0.003742653810663614,0.003742653810663632,0.014866689098504715
Software (System & Application),1616,0.14317631639722875,0.20245159521759293,0.18335837660819057,0.18835127456152267,1.2856288444138266,1.298989733922843,0.12206524194445424,0.4359142137619651,0.064355,0.05849855321588472,0.11773606072885787,0.9343146311452694,9.20213603267864,28.477414772492736,41.06942761789676,9.152165527378905,96.42955861610483,0.1335332117963446,0.07233864732673151,0.05885835272308939,0.4763010165661551,0.16957095297200736,0.3289132253967318,0.32891322539673173,0.2128494752540535
Steel,718,0.08987769376181497,0.07188270996116729,0.0904906469174532,0.20410892423422447,1.006786675768852,1.1651510574107116,0.11348618278002662,0.32684206346899697,0.064355,0.29282307986344275,0.09432797838111776,1.4569431690097083,0.8234515222700458,6.896510713908434,10.902342900094519,1.1441036709966868,42.97637774132422,0.1463639736470269,0.06046124169077838,0.038355539277544884,0.5365682468211627,0.00010149487153178553,0.5075703862611376,0.5075703862611376,0.07221629768650172
Telecom (Wireless),98,0.0589098734177215,0.14601324969098128,0.08308394526497115,0.22352795591870583,0.6530666984464208,0.897027162733216,0.09629944113119915,0.29268715180378874,0.064355,0.4004265931789509,0.07698321179612677,0.7055913479848427,2.2521573000348893,7.3658215226325705,15.636398623682114,1.5396711794028626,33.14019231705149,-0.13702130661688386,0.152332531395948,0.015600504167240651,0.3050583637784972,0.08181796535473856,0.7358141070495954,0.7358141070495954,0.14327448180824276
Telecom. Equipment,453,0.04597224324324329,0.10996963575683873,0.1362119863769908,0.1478267622747537,1.1744668677688677,1.185716234992941,0.11480441066304753,0.36121152315507643,0.064355,0.11422832700367296,0.10718034416385619,1.2621053433181886,2.3180551802022675,14.280877316972678,19.41242551940864,3.4564201757538724,120.3162423275964,0.2467526994732747,0.03158775202621778,0.02561034135214803,0.5362424352475735,0.12935477470221632,0.5328168427334831,0.5328168427334831,0.11666475116522716
Telecom. Services,288,0.08399032558139537,0.15465250724642488,0.09502129852429446,0.21847468285036423,0.543807658930849,0.849373944269902,0.09324486982770072,0.3013188613936473,0.064355,0.4567224046170274,0.07260807083852093,0.7033661156283555,2.1627790318150595,6.87826173239651,13.871231213040748,1.3805704498802125,41.987956622506964,-0.0022673400403473644,0.1474304776645122,-0.014085192899059221,-0.0328430395021499,0.0779658250341491,0.8972629293469917,0.8972629293469917,0.15572276593304957
Tobacco,56,0.17277631578947372,0.33764511168785427,0.23171724996207474,0.2244021922465821,0.5533516641188336,0.6668153472871898,0.08154286376110886,0.31215895747055444,0.064355,0.2486214464550605,0.07321838380849845,0.8277635948646116,3.4660578760708205,9.334613473587153,10.23405906734787,3.1655940261072453,32.34526176009394,0.160557632946608,0.027943882680795982,0.12228402836106568,0.5479142566521387,0.28431447473661764,0.7167329555663585,0.7167329555663585,0.338803061493157
Transportation,443,0.06527082508250827,0.06435501724804757,0.08934491370457888,0.22908287037391753,0.7460208539065312,0.9408740913308127,0.0991100292543051,0.30380702193123765,0.064355,0.32986359315353947,0.08227058675105496,1.6277454450437747,1.2696774679411371,10.42705949519842,18.777765446190777,2.1765217731429574,28.20138997386132,0.03634259138927476,0.0529751563321938,0.017747701289386193,0.2842895547246911,0.1310556943227592,0.5045483878998465,0.5045483878998465,0.06500330200447187
Transportation (Railroads),49,-0.003088571428571427,0.21498144726244753,0.06911956076890328,0.24505070391318387,0.49774817486891265,0.6287330139602276,0.07910178619485059,0.1925517420182543,0.058543,0.2963758386366957,0.06861545367636401,0.41782902810812156,4.330807666885992,13.312399536973741,19.99149807548134,2.364619435710157,54.74120388067776,0.05750694818191757,0.15777752692235822,0.09369508542243203,0.5999807472548995,0.11847480095542914,0.40046902958975955,0.4004690295897595,0.21543368123934659
Trucking,106,0.03021282051282051,0.08600260208420525,0.11601095133243039,0.2576812815542906,0.8685544613027371,1.0142471138460685,0.10381323999753299,0.2911515050298223,0.064355,0.22285087362357622,0.09138865173191216,1.6608901785159862,1.5858226133716178,9.975911701096043,17.984157510576416,2.8560845316782566,27.978465612651178,0.06887580582714121,0.11440306207150298,0.0709062887717008,1.0534268769842425,0.12020693727190153,0.20666338943773307,0.2066633894377331,0.08756853622132452
Utility (General),50,0.07822044444444445,0.1226477130898772,0.08320329489198379,0.20200998795914918,0.45062860002415905,0.6833212006287833,0.08260088896030501,0.18493219542658187,0.058543,0.4448745696058084,0.0653037312471858,0.8126579164565683,1.8774889614873251,9.857640046481395,15.28891440825529,1.615489714297475,20.357420845545533,-0.005972675226400996,0.14206470240344746,0.0774702135312875,0.7842162740133911,0.10614481878166145,0.6670336160874528,0.6670336160874528,0.12236645400729415
Utility (Water),102,0.0643201265822785,0.23268694623750147,0.06233778435011252,0.19785675095563685,0.4274749642866797,0.6700706237217016,0.08175152698056107,0.23638245507713002,0.058543,0.46441396893036424,0.0640891139083728,0.31191832028707533,4.586730603072258,12.671747297577289,19.57400783851767,1.4758103846880881,26.689561208834526,0.07351491716518994,0.22672810101363378,0.1157283775757966,0.9624500898653524,0.008643179175213485,0.8329098960481567,0.46710436060400684,0.23254289553331944
Total Market,47698,0.09241073828936881,0.09973011387095097,0.06940509121988034,0.2177750939884145,0.7862553553280948,1.0126713640221112,0.10371223443381733,0.34377339651496613,0.064355,0.38429196179492087,0.08232564875265083,0.7855098642027194,2.3247142544915254,12.637940500302095,18.943156174827294,2.0947026740752137,69.34631263922105,-1.1741621987258182,0.05920970311575726,0.0324145842784861,0.5013197469909659,0.008643179175213485,0.46710436060400684,0.46710436060400684,0.10079068098279807
Total Market (without financials),42566,0.09014652492930246,0.1040142263401258,0.11066121900138588,0.22913282338577817,0.905029349985941,1.0400974791141913,0.10547024841121967,0.3518111767981802,0.064355,0.2365927927390806,0.09188747169790176,1.1967894578056688,1.9179992146300602,11.564480426364062,17.591607430516678,2.4768948341486112,71.79655523413336,0.1157258739983058,0.06384133546592097,0.03514072812939737,0.519346816320147,0.006288025122559176,0.5204190303625429,0.5204190303625429,0.10518808980286382
